motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1378	RBM22	9	0.636	0.364	0	0	0.9999	0	0	0.0001	0.6179	0.0002	0.3819	0	0.4459	0	0.2081	0.346	0	0	1	0	1	0	0	0	0.6221	0	0	0.3779	0	0	1	0	1	0	0	0																																																																																																																												
motif1379	RBM22	8	0	0.384	0	0.616	0	1	0	0	0	0	0	1	0	0.4703	0.5296	0	0	0.3732	0	0.6268	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1380	RBM22	8	0	0.4996	0	0.5004	0	1	0	0	0	0	0	1	0	0.5713	0.4287	0	0	0.8655	0	0.1345	0	1	0	0	0	0	0	1	0	0.4409	0.5591	0																																																																																																																																
motif1381	RBM22	8	0	0	0.7403	0.2597	0	0.1637	0.6501	0.1862	0	1	0	0	0	0.315	0	0.685	0	0.8173	0.1827	0	0	0	0	1	0	0	1	0	0	0	1	0																																																																																																																																
motif1382	RBM22	8	0	0	0	1	0	0.6609	0	0.3391	0	0	0	1	0	0.624	0	0.376	0	0	0	1	0	0	0	1	0	1	0	0	0	0.2691	0	0.7309																																																																																																																																
motif1383	RBM22	7	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0.3426	0	0.2121	0.4453	0	0	1	0	0	0	1	0																																																																																																																																				
motif1384	RBM22	8	0	1	0	0	0.7508	0	0	0.2492	0	0	1	0	0.4968	0	0	0.5032	0	0	1	0	1	0	0	0	0.606	0	0	0.394	0	0	1	0																																																																																																																																
motif1385	RBM22	8	0	0.6912	0.3088	0	0.6585	0	0	0.3415	0	0	1	0	0	0.4741	0.5259	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.2267	0.7733	0																																																																																																																																
motif1386	RBM27	10	0	1	0	0	0.0725	0.468	0.0001	0.4595	0.0588	0.1117	0.0734	0.7561	0	1	0	0	0.0766	0.4167	0.0106	0.4961	0.037	0.1026	0.0648	0.7956	0	0.9997	0	0.0003	0.0745	0.4565	0	0.469	0.0504	0.2934	0.0027	0.6534	0	1	0	0																																																																																																																								
motif1387	RBM27	8	0.885	0	0	0.115	0	0	1	0	0.3716	0	0.6284	0	0.5156	0.4844	0	0	1	0	0	0	0	0	1	0	0.7941	0	0	0.2059	0	0	1	0																																																																																																																																
motif1388	RBM27	10	0	0	0	1	0.3822	0	0	0.6178	0	0	0	1	0	0	0	1	0.7431	0	0.2568	0.0001	0.3711	0	0	0.6289	0.3598	0	0	0.6402	0.5738	0	0	0.4262	0.0066	0	0	0.9934	0	0	0.3192	0.6808																																																																																																																								
motif1389	RBM27	8	0	0	1	0	0	0.6749	0.3251	0	0.7853	0	0	0.2147	0	0	1	0	0	1	0	0	0.6395	0.0001	0	0.3604	0	0	1	0	0	0.5457	0.4543	0																																																																																																																																
motif1390	RBM27	10	0.4922	0	0.5078	0	0.5116	0	0.4832	0.0052	0.4387	0	0.3739	0.1873	0	0	1	0	0.3836	0.1786	0.332	0.1059	0.4688	0.5304	0	0.0007	0.6231	0	0	0.3769	0	0	0.9854	0.0146	0	0	1	0	0	0	1	0																																																																																																																								
motif1391	RBM27	8	1	0	0	0	0	0	1	0	0.3967	0	0.6033	0	0	0.7065	0.2935	0	1	0	0	0	0	0.4377	0.5623	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1392	RBM27	8	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0.6371	0.3629	0.7093	0	0	0.2907	1	0	0	0	1	0	0	0																																																																																																																																
motif1393	RBM27	7	0	0	1	0	0	0	1	0	0.8373	0	0	0.1627	0	0	1	0	1	0	0	0	0	0.2358	0.7642	0	1	0	0	0																																																																																																																																				
motif1394	RBM27	8	0.5287	0	0.4713	0	0	0	1	0	0	0	1	0	0	0	0.7689	0.2311	0.289	0.7106	0.0004	0	0	0	0	1	0	0	1	0	0	0	0.6761	0.3239																																																																																																																																
motif1395	RBM27	8	1	0	0	0	1	0	0	0	1	0	0	0	0.3208	0	0	0.6792	0.4616	0	0.5384	0	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1396	RBM27	8	0	0.5504	0.4495	0	0.6168	0	0	0.3832	0	0	1	0	1	0	0	0	0	0	1	0	0	0.4977	0.5023	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1397	RBM27	8	0	0	0.5351	0.4649	0	0	1	0	0	0.5056	0.4944	0	0	0	0	1	0	0	1	0	0	0	1	0	0.2244	0	0.2857	0.4899	0	0	1	0																																																																																																																																
motif1398	RBM27	8	1	0	0	0	0	0	1	0	0.4044	0	0.5956	0	0.5973	0.4027	0	0	1	0	0	0	0	0.2602	0.7398	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1399	RBM27	8	1	0	0	0	0	0	1	0	0	0.5294	0.4706	0	1	0	0	0	0	0	1	0	0	0.562	0.438	0	0.6218	0	0	0.3782	0	0	1	0																																																																																																																																
motif1400	RBM27	8	0.7217	0	0.2783	0	0	0	1	0	0.4379	0	0.5621	0	0	0.8558	0.1442	0	1	0	0	0	0	0.3357	0.6643	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1401	RBM27	8	0.5997	0	0.4003	0	0	0	1	0	0	0	1	0	0	0	0.9976	0.0024	0.493	0.507	0	0	0.4872	0	0	0.5128	0	0	1	0	0	0	0	1																																																																																																																																
motif1402	SAFB2	8	0.885	0	0	0.115	0	0	1	0	0.3716	0	0.6284	0	0.5156	0.4844	0	0	1	0	0	0	0	0	1	0	0.7941	0	0	0.2059	0	0	1	0																																																																																																																																
motif1403	SAFB2	10	0	0	0	1	0.3822	0	0	0.6178	0	0	0	1	0	0	0	1	0.7431	0	0.2568	0.0001	0.3711	0	0	0.6289	0.3598	0	0	0.6402	0.5738	0	0	0.4262	0.0066	0	0	0.9934	0	0	0.3192	0.6808																																																																																																																								
motif1404	SAFB2	8	0	0	1	0	0	0.6749	0.3251	0	0.7853	0	0	0.2147	0	0	1	0	0	1	0	0	0.6395	0.0001	0	0.3604	0	0	1	0	0	0.5457	0.4543	0																																																																																																																																
motif1405	SAFB2	10	0.4922	0	0.5078	0	0.5116	0	0.4832	0.0052	0.4387	0	0.3739	0.1873	0	0	1	0	0.3836	0.1786	0.332	0.1059	0.4688	0.5304	0	0.0007	0.6231	0	0	0.3769	0	0	0.9854	0.0146	0	0	1	0	0	0	1	0																																																																																																																								
motif1406	SAFB2	8	1	0	0	0	0	0	1	0	0.3967	0	0.6033	0	0	0.7065	0.2935	0	1	0	0	0	0	0.4377	0.5623	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1407	SAFB2	8	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0.6371	0.3629	0.7093	0	0	0.2907	1	0	0	0	1	0	0	0																																																																																																																																
motif1408	SAFB2	7	0	0	1	0	0	0	1	0	0.8373	0	0	0.1627	0	0	1	0	1	0	0	0	0	0.2358	0.7642	0	1	0	0	0																																																																																																																																				
motif1409	SAFB2	8	0.5287	0	0.4713	0	0	0	1	0	0	0	1	0	0	0	0.7689	0.2311	0.289	0.7106	0.0004	0	0	0	0	1	0	0	1	0	0	0	0.6761	0.3239																																																																																																																																
motif1410	SAFB2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.3208	0	0	0.6792	0.4616	0	0.5384	0	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1411	SAFB2	8	0	0.5504	0.4495	0	0.6168	0	0	0.3832	0	0	1	0	1	0	0	0	0	0	1	0	0	0.4977	0.5023	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1412	SAFB2	8	0	0	0.5351	0.4649	0	0	1	0	0	0.5056	0.4944	0	0	0	0	1	0	0	1	0	0	0	1	0	0.2244	0	0.2857	0.4899	0	0	1	0																																																																																																																																
motif1413	SAFB2	8	1	0	0	0	0	0	1	0	0.4044	0	0.5956	0	0.5973	0.4027	0	0	1	0	0	0	0	0.2602	0.7398	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1414	SAFB2	8	1	0	0	0	0	0	1	0	0	0.5294	0.4706	0	1	0	0	0	0	0	1	0	0	0.562	0.438	0	0.6218	0	0	0.3782	0	0	1	0																																																																																																																																
motif1415	SAFB2	8	0.7217	0	0.2783	0	0	0	1	0	0.4379	0	0.5621	0	0	0.8558	0.1442	0	1	0	0	0	0	0.3357	0.6643	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1416	SAFB2	8	0.5997	0	0.4003	0	0	0	1	0	0	0	1	0	0	0	0.9976	0.0024	0.493	0.507	0	0	0.4872	0	0	0.5128	0	0	1	0	0	0	0	1																																																																																																																																
motif1417	SBDS	8	0	0.5396	0	0.4604	0	0.9999	0	0.0001	0	0.3108	0	0.6892	0	0.5386	0	0.4614	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif1418	SBDS	10	0	0	0.9872	0.0128	0.2051	0	0.7949	0	0.969	0.0307	0	0.0003	0.4269	0	0.5731	0	0.2655	0	0.7345	0	0.6711	0.1023	0.2265	0	0.3481	0	0.5587	0.0931	0.2866	0	0.7134	0	0.9998	0.0002	0	0	0.346	0	0.654	0																																																																																																																								
motif1419	SBDS	10	0	0.6176	0.3824	0	0	0.5031	0.4237	0.0732	0	0	1	0	0	0.9529	0.047	0	0.1832	0.3352	0.2503	0.2313	0	0.0274	0.9726	0	0	0.9337	0.0663	0	0	0.3809	0.3103	0.3088	0	0.3615	0.5868	0.0517	0	0.7891	0.2109	0																																																																																																																								
motif1420	SBDS	10	0	0.9927	0.0073	0	0	0.5049	0	0.4951	0	1	0	0	0.3609	0	0	0.6391	0	0.503	0.497	0	0.4329	0.4392	0.1278	0	0.0001	0.3024	0.281	0.4164	0	1	0	0	0.2376	0.2616	0.0002	0.5006	0	1	0	0																																																																																																																								
motif1421	SBDS	8	0	0	0.5767	0.4233	0	0	1	0	0.5005	0	0.4995	0	0	0.2985	0.7007	0.0009	0	0.9999	0.0001	0	0	0	0.1565	0.8435	0	0	1	0	0	0	1	0																																																																																																																																
motif1422	SBDS	8	1	0	0	0	1	0	0	0	0.3365	0	0.6635	0	1	0	0	0	0.4078	0	0.5922	0	0	0	1	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1423	SBDS	8	0	0	1	0	0	0	0.4536	0.5464	0.0563	0	0.9437	0	0	0.3663	0	0.6337	0	0.4459	0	0.554	0	0	0	1	0	0	1	0	0	0	0.9991	0.0009																																																																																																																																
motif1424	SBDS	8	0	0	1	0	0.4988	0.5012	0	0	1	0	0	0	0	0	1	0	0	0.692	0.308	0	0	0	0	1	0.2293	0	0.7707	0	1	0	0	0																																																																																																																																
motif1425	SBDS	8	0	0	0.4984	0.5016	0	0.336	0.4169	0.247	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.3671	0.6329	0.0001																																																																																																																																
motif1426	SF3A3	10	0	0	0	1	0	0	0	1	0	0.3377	0.0366	0.6257	0	0	0	1	0	0.5253	0.4747	0	0	0	0	1	0	0.3035	0.3051	0.3914	0	0	0	1	0	0.279	0.3514	0.3696	0	0.3928	0	0.6072																																																																																																																								
motif1427	SF3A3	8	0	1	0	0	0	0.4876	0	0.5124	0	0	0	1	0	0	0	1	0	0.3891	0	0.6109	0	1	0	0	0	0.2301	0	0.7699	0	0	0	1																																																																																																																																
motif1428	SF3A3	10	0	0	0	1	0.9999	0	0	0.0001	0.5987	0	0	0.4013	0.6317	0	0	0.3683	0.5385	0	0	0.4615	0	0.2374	0	0.7626	0.705	0	0	0.295	0.9967	0	0	0.0033	1	0	0	0	0.6202	0	0	0.3798																																																																																																																								
motif1429	SF3A3	8	0	0	0	1	0	0	0	1	0	0.3885	0.0978	0.5137	0	0	0	1	0	0.609	0.3909	0	0	0	0	1	0	0.9999	0	0.0001	0	0	0	1																																																																																																																																
motif1430	SF3A3	8	0	1	0	0	0	0	0	1	0	0	1	0	0.0031	0.5009	0	0.496	0	0.4141	0	0.5858	0	0.9999	0	0.0001	0	0	0	1	0	0.4563	0.5437	0																																																																																																																																
motif1431	SF3A3	8	0	0	0	1	0	0	0	1	0	0.3885	0.0978	0.5137	0	0	0	1	0	0.609	0.3909	0	0	0	0	1	0	0.9999	0	0.0001	0	0	0	1																																																																																																																																
motif1432	SF3A3	8	0	0	0	1	0	0	0	1	0	0.3885	0.0978	0.5137	0	0	0	1	0	0.609	0.3909	0	0	0	0	1	0	0.9999	0	0.0001	0	0	0	1																																																																																																																																
motif1433	SF3A3	8	0	0	0	1	0	0	0	1	0	0.3885	0.0978	0.5137	0	0	0	1	0	0.609	0.3909	0	0	0	0	1	0	0.9999	0	0.0001	0	0	0	1																																																																																																																																
motif1434	SF3B4	10	0	0	0	1	0	0.4086	0.3353	0.2561	0	0	0	1	0	0.3396	0.3173	0.3431	0	0	0	1	0	0.5154	0.4846	0	0	0	0	1	0	0.0769	0	0.9231	0	0.2722	0	0.7278	0	0.3393	0	0.6607																																																																																																																								
motif1435	SF3B4	10	0	0.4231	0	0.5769	0	1	0	0	0	0.3045	0	0.6955	0	0.4165	0.042	0.5415	0	0.4666	0.0004	0.533	0	0.5622	0	0.4378	0	0.5855	0	0.4145	0	0	0	1	0	1	0	0	0	0.4998	0	0.5002																																																																																																																								
motif1436	SF3B4	8	0	0.0003	0.9997	0	0	0	1	0	0	0	1	0	0	0.6082	0.3918	0	0	0.2112	0.1745	0.6143	0	0.0775	0.9225	0	0	0.2596	0.7404	0	0	0	1	0																																																																																																																																
motif1437	SF3B4	8	0	0	0.4957	0.5043	0	0	1	0	0	0.5092	0.4908	0	0	0	0	1	0	0	1	0	0.1591	0	0.8409	0	0	0	0.4647	0.5353	0	0	1	0																																																																																																																																
motif1438	SF3B4	10	0.4633	0	0	0.5367	0	0	0.2544	0.7456	0.6925	0	0	0.3075	0.9997	0	0	0.0003	0.9999	0	0	0	0	0	0.1161	0.8839	0.9198	0.0027	0	0.0774	0	0	0.0001	0.9999	0.4574	0	0	0.5426	0.4122	0	0	0.5878																																																																																																																								
motif1439	SF3B4	8	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.5092	0.4908	0	0	0.381	0	0.619	0	1	0	0	0	0.3948	0	0.6052																																																																																																																																
motif1440	SF3B4	8	0	1	0	0	0.5165	0	0.0018	0.4816	0	0	0.5623	0.4377	0	0	0.3855	0.6145	0	0	0.9994	0.0006	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
