motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1881	U2AF65	8	0.0002	0	0.0009	0.9989	0.0001	0	0.5084	0.4915	0	0.0003	0.0015	0.9982	0	0.9975	0	0.0025	0	0	0	1	0	0.2342	0.7646	0.0012	0	0	0	1	0.0001	0	0.6037	0.3962																																																																																																																																
motif1882	U2AF65	8	0.0019	0.002	0.0001	0.996	0	0	0	1	0.0027	0	0.9973	0	0	0.3727	0	0.6273	0.124	0.3726	0	0.5034	0	0	0	1	0.001	0	0	0.999	0.0001	0.9967	0.0032	0																																																																																																																																
motif1883	U2AF65	8	0	0	0	1	0.0089	0	0.9908	0.0002	0	0	0	1	0.7168	0	0.2829	0.0003	0	0	0	1	0.0048	0	0.1343	0.8609	0	0	0	1	0.2108	0.0002	0.0041	0.7849																																																																																																																																
motif1884	U2AF65	8	0.0002	0	0.0001	0.9998	0	0.0002	0	0.9998	0	0	0	1	0.0006	0	0.9957	0.0037	0.0017	0.3148	0	0.6835	0.0003	0	0	0.9997	0	0	0.0013	0.9987	0	0	0	1																																																																																																																																
motif1885	U2AF65	8	0.0006	0.9977	0	0.0016	0	0.0017	0	0.9983	0.0001	0.0013	0.0002	0.9984	0.0002	0.6378	0	0.3619	0.0011	0.5982	0	0.4006	0	0.3466	0	0.6534	0.0018	0.9973	0	0.0009	0	1	0	0																																																																																																																																
motif1886	U2AF65	8	0	0	0	1	0.0089	0	0.9908	0.0002	0	0	0	1	0.7168	0	0.2829	0.0003	0	0	0	1	0.0048	0	0.1343	0.8609	0	0	0	1	0.2108	0.0002	0.0041	0.7849																																																																																																																																
motif1887	U2AF65	8	0.0002	0	0.0001	0.9998	0	0.0002	0	0.9998	0	0	0	1	0.0006	0	0.9957	0.0037	0.0017	0.3148	0	0.6835	0.0003	0	0	0.9997	0	0	0.0013	0.9987	0	0	0	1																																																																																																																																
motif1888	U2AF65	8	0.0006	0.9977	0	0.0016	0	0.0017	0	0.9983	0.0001	0.0013	0.0002	0.9984	0.0002	0.6378	0	0.3619	0.0011	0.5982	0	0.4006	0	0.3466	0	0.6534	0.0018	0.9973	0	0.0009	0	1	0	0																																																																																																																																
motif1889	A1CF	7	0.9953	0.0008	0.0008	0.0031	0.0001	0.0001	0.0001	0.9998	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0025	0.0011	0.9959	0.0004																																																																																																																																				
motif1890	A2BP1	7	0.0024	0.0004	0.0004	0.9968	0	0	0.9999	0	0	0.9999	0	0	0.9999	0	0	0	0	0	0	0.9999	0	0	0.9999	0	0.0025	0.9959	0.0008	0.0008																																																																																																																																				
motif1891	ANKHD1	7	0.9982	0.0006	0.0006	0.0006	0	0	0.9999	0	0.9999	0	0	0	0	0.9999	0	0	0	0	0.9999	0	0.0018	0.0008	0	0.9974	0.9955	0.0006	0.0008	0.0031																																																																																																																																				
motif1892	ANKHD1	7	0.9982	0.0006	0.0006	0.0006	0	0	0.9999	0	0.9999	0	0	0	0	0.9999	0	0	0	0	0.9999	0	0.0018	0.0008	0	0.9974	0.9955	0.0006	0.0008	0.0031																																																																																																																																				
motif1893	ANKHD1	7	0.9982	0.0006	0.0006	0.0006	0	0	0.9999	0	0.9999	0	0	0	0	0.9999	0	0	0	0	0.9999	0	0.0018	0.0008	0	0.9974	0.9955	0.0006	0.0008	0.0031																																																																																																																																				
motif1894	BRUNOL4	7	0.0007	0.0007	0.0014	0.9973	0.0001	0.0001	0.9983	0.0015	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.9982	0.0016	0.0001	0.0001	0.0008	0.999	0.0001	0.0001	0.9974	0.0024	0.0006	0.0006	0.0021	0.9966																																																																																																																																				
motif1895	BRUNOL4	7	0.0007	0.0007	0.0014	0.9973	0.0001	0.0001	0.9983	0.0015	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.9982	0.0016	0.0001	0.0001	0.0008	0.999	0.0001	0.0001	0.9974	0.0024	0.0006	0.0006	0.0021	0.9966																																																																																																																																				
motif1896	BRUNOL5	7	0.0007	0.0007	0.0007	0.998	0.0001	0.0001	0.9991	0.0008	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9982	0.0016	0.0001	0.0001	0.0008	0.9991	0.0001	0.0001	0.9979	0.0019	0.0004	0.0004	0.0018	0.9973																																																																																																																																				
motif1897	BRUNOL5	7	0.0007	0.0007	0.0007	0.998	0.0001	0.0001	0.9991	0.0008	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9982	0.0016	0.0001	0.0001	0.0008	0.9991	0.0001	0.0001	0.9979	0.0019	0.0004	0.0004	0.0018	0.9973																																																																																																																																				
motif1898	BRUNOL6	7	0.0005	0.0005	0.0005	0.9986	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.9989	0.0009	0.0016	0.0001	0.9953	0.003	0.0001	0.0001	0.5172	0.4826	0.0005	0.0005	0.9979	0.0012																																																																																																																																				
motif1899	BRUNOL6	7	0.0005	0.0005	0.0005	0.9986	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.9989	0.0009	0.0016	0.0001	0.9953	0.003	0.0001	0.0001	0.5172	0.4826	0.0005	0.0005	0.9979	0.0012																																																																																																																																				
motif1900	CELF5	7	0.0007	0.0007	0.0007	0.998	0.0001	0.0001	0.9991	0.0008	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9982	0.0016	0.0001	0.0001	0.0008	0.9991	0.0001	0.0001	0.9979	0.0019	0.0004	0.0004	0.0018	0.9973																																																																																																																																				
motif1901	CELF6	7	0.0005	0.0005	0.0005	0.9986	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.9989	0.0009	0.0016	0.0001	0.9953	0.003	0.0001	0.0001	0.5172	0.4826	0.0005	0.0005	0.9979	0.0012																																																																																																																																				
motif1902	CNOT4	7	0.0002	0.0013	0.9982	0.0002	0.9999	0	0	0	0	0.9993	0.0006	0	0.9999	0	0	0	0	0.0014	0.9985	0	0.9999	0	0	0	0.0024	0.0014	0.0016	0.9946																																																																																																																																				
motif1903	CNOT4	7	0.0002	0.0013	0.9982	0.0002	0.9999	0	0	0	0	0.9993	0.0006	0	0.9999	0	0	0	0	0.0014	0.9985	0	0.9999	0	0	0	0.0024	0.0014	0.0016	0.9946																																																																																																																																				
motif1904	CNOT4	7	0.0002	0.0013	0.9982	0.0002	0.9999	0	0	0	0	0.9993	0.0006	0	0.9999	0	0	0	0	0.0014	0.9985	0	0.9999	0	0	0	0.0024	0.0014	0.0016	0.9946																																																																																																																																				
motif1905	DAZAP1	7	0.0001	0.0001	0.0001	0.9997	0.9997	0.0001	0.0001	0.0001	0.0008	0.0001	0.999	0.0001	0.0009	0.0001	0.9974	0.0016	0.0016	0.0001	0.0008	0.9976	0.9976	0.0001	0.0008	0.0016	0.0026	0.0005	0.9964	0.0005																																																																																																																																				
motif1906	DAZAP1	7	0.0001	0.0001	0.0001	0.9997	0.9997	0.0001	0.0001	0.0001	0.0008	0.0001	0.999	0.0001	0.0009	0.0001	0.9974	0.0016	0.0016	0.0001	0.0008	0.9976	0.9976	0.0001	0.0008	0.0016	0.0026	0.0005	0.9964	0.0005																																																																																																																																				
motif1907	DAZAP1	7	0.0001	0.0001	0.0001	0.9997	0.9997	0.0001	0.0001	0.0001	0.0008	0.0001	0.999	0.0001	0.0009	0.0001	0.9974	0.0016	0.0016	0.0001	0.0008	0.9976	0.9976	0.0001	0.0008	0.0016	0.0026	0.0005	0.9964	0.0005																																																																																																																																				
motif1913	ELAVL2	9	0.2839	0.0001	0.0001	0.7159	0.0001	0.0004	0.0001	0.9995	0.0001	0.0001	0.0001	0.9998	0.0001	0.0004	0.0004	0.9991	0.5772	0.0001	0.4226	0.0001	0.0001	0.0001	0.0004	0.9995	0.1075	0.0001	0.0001	0.8923	0.0001	0.0004	0.0055	0.994	0.2366	0.0001	0.1077	0.6556																																																																																																																												
motif1914	ELAVL2	9	0.1133	0.0783	0	0.8084	0.0003	0.0003	0	0.9994	0.07	0	0.0003	0.9297	0.0973	0.0003	0.0003	0.902	0.9994	0.0003	0	0.0003	0.1132	0.0564	0.0003	0.8301	0.0603	0	0.0374	0.9023	0	0.0003	0.0427	0.957	0.0855	0	0.0617	0.8528																																																																																																																												
motif1915	ELAVL2	9	0.2839	0	0	0.7161	0	0.0004	0	0.9996	0	0	0	1	0	0.0004	0.0004	0.9992	0.5774	0	0.4226	0	0	0	0.0004	0.9996	0.1075	0	0	0.8925	0	0.0004	0.0055	0.9941	0.2366	0	0.1077	0.6557																																																																																																																												
motif1916	ELAVL2	9	0.2082	0	0	0.7918	0	0	0	1	0	0.1039	0	0.8961	0	0.1604	0	0.8396	0.6057	0	0.3943	0	0.1478	0.1059	0	0.7463	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																												
motif1917	ELAVL2	9	0.2839	0	0	0.7161	0	0.0004	0	0.9996	0	0	0	1	0	0.0004	0.0004	0.9992	0.5774	0	0.4226	0	0	0	0.0004	0.9996	0.1075	0	0	0.8925	0	0.0004	0.0055	0.9941	0.2366	0	0.1077	0.6557																																																																																																																												
motif1918	ELAVL2	9	0.2082	0	0	0.7918	0	0	0	1	0	0.1039	0	0.8961	0	0.1604	0	0.8396	0.6057	0	0.3943	0	0.1478	0.1059	0	0.7463	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																												
motif1919	ELAVL3	10	0.561	0.0382	0.0275	0.3733	0.0372	0.0112	0.0122	0.9394	0.0678	0.0114	0.0422	0.8786	0.0197	0.0644	0.0157	0.9003	0.8342	0.0978	0.0679	0.0002	0.0174	0.0114	0.0045	0.9668	0.012	0.0042	0.0041	0.9796	0.0153	0.0111	0.0094	0.9641	0.0805	0.0458	0.0461	0.8276	0.7224	0.0563	0.2212	0.0002																																																																																																																								
motif1920	ELAVL3	10	0.0986	0.0318	0.0647	0.8049	0.7375	0.0336	0.2287	0.0001	0.025	0.0136	0.0105	0.9508	0.0536	0.0124	0.0545	0.8796	0.0183	0.0234	0.0299	0.9283	0.7628	0.0795	0.1576	0.0001	0.0217	0.0146	0.0099	0.9538	0.0192	0.011	0.009	0.9608	0.0234	0.0137	0.0133	0.9496	0.1447	0.0179	0.0456	0.7917																																																																																																																								
motif1921	ELAVL3	9	0.8496	0.0006	0.1492	0.0006	0.0006	0.0006	0.1109	0.888	0.0006	0.0006	0.0983	0.9005	0.0006	0.0006	0.0667	0.9321	0.7484	0.0006	0.2504	0.0006	0.0006	0.0006	0.0437	0.9551	0.0006	0.0006	0.0021	0.9967	0.0006	0.0006	0.0518	0.9471	0.0006	0.0006	0.129	0.8698																																																																																																																												
motif1922	ELAVL4	10	0.0676	0.0166	0.0473	0.8685	0.034	0.049	0.0472	0.8698	0.7079	0.0576	0.2344	0.0001	0.0214	0.0151	0.0165	0.947	0.0242	0.0124	0.0311	0.9323	0.0217	0.0232	0.0357	0.9193	0.7005	0.0647	0.2347	0.0001	0.0229	0.0148	0.0102	0.9521	0.0203	0.0126	0.033	0.9341	0.0419	0.0138	0.0316	0.9128																																																																																																																								
motif1923	ELAVL4	10	0.0714	0.0786	0.0528	0.7972	0.8677	0.0438	0.0883	0.0001	0.014	0.0088	0.0046	0.9725	0.0583	0.0017	0.0345	0.9055	0.0191	0.0127	0.0019	0.9663	0.86	0.0657	0.0742	0.0001	0.0158	0.029	0.0016	0.9536	0.0421	0.0019	0.0226	0.9335	0.0382	0.0274	0.0483	0.8861	0.465	0.0212	0.1046	0.4092																																																																																																																								
motif1924	ENOX1	7	0.0027	0.9956	0.0005	0.0012	0.887	0.0011	0.1116	0.0003	0.0002	0.0009	0.9973	0.0016	0.9995	0.0002	0.0002	0.0002	0.0002	0.9989	0.0002	0.0008	0.9988	0.0002	0.0009	0.0002	0.0005	0.0005	0.9985	0.0005																																																																																																																																				
motif1925	ENOX1	7	0.0027	0.9956	0.0005	0.0012	0.887	0.0011	0.1116	0.0003	0.0002	0.0009	0.9973	0.0016	0.9995	0.0002	0.0002	0.0002	0.0002	0.9989	0.0002	0.0008	0.9988	0.0002	0.0009	0.0002	0.0005	0.0005	0.9985	0.0005																																																																																																																																				
motif1926	ENOX1	7	0.0027	0.9956	0.0005	0.0012	0.887	0.0011	0.1116	0.0003	0.0002	0.0009	0.9973	0.0016	0.9995	0.0002	0.0002	0.0002	0.0002	0.9989	0.0002	0.0008	0.9988	0.0002	0.0009	0.0002	0.0005	0.0005	0.9985	0.0005																																																																																																																																				
motif1927	ESRP2	7	0.0007	0.0007	0.0007	0.998	0.0003	0.0003	0.9991	0.0003	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0001	0.0017	0.0003	0.9977	0.0003	0.9978	0.0003	0.0016	0.0003	0.0016	0.0008	0.6088	0.3888																																																																																																																																				
motif1928	ESRP2	7	0.0007	0.0007	0.0007	0.998	0.0003	0.0003	0.9991	0.0003	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0001	0.0017	0.0003	0.9977	0.0003	0.9978	0.0003	0.0016	0.0003	0.0016	0.0008	0.6088	0.3888																																																																																																																																				
motif1929	ESRP2	7	0.0007	0.0007	0.0007	0.998	0.0003	0.0003	0.9991	0.0003	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0001	0.0017	0.0003	0.9977	0.0003	0.9978	0.0003	0.0016	0.0003	0.0016	0.0008	0.6088	0.3888																																																																																																																																				
motif1930	G3BP2	7	0.998	0.0005	0.0005	0.0011	0.0003	0.0003	0.9992	0.0003	0.0001	0.0001	0.9997	0.0001	0.9997	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.9997	0.0024	0.0001	0.9959	0.0015	0.9969	0.0001	0.0022	0.0008																																																																																																																																				
motif1931	G3BP2	7	0.998	0.0005	0.0005	0.0011	0.0003	0.0003	0.9992	0.0003	0.0001	0.0001	0.9997	0.0001	0.9997	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.9997	0.0024	0.0001	0.9959	0.0015	0.9969	0.0001	0.0022	0.0008																																																																																																																																				
motif1932	G3BP2	7	0.998	0.0005	0.0005	0.0011	0.0003	0.0003	0.9992	0.0003	0.0001	0.0001	0.9997	0.0001	0.9997	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.9997	0.0024	0.0001	0.9959	0.0015	0.9969	0.0001	0.0022	0.0008																																																																																																																																				
motif1933	HNRNPA1L2	7	0.0014	0.0007	0.0021	0.9958	0.0001	0.0001	0.0001	0.9997	0.9997	0.0001	0.0001	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0001	0.0003	0.0003	0.9984	0.001	0.9957	0.0006	0.0006	0.003																																																																																																																																				
motif1934	HNRNPA1L2	7	0.0014	0.0007	0.0021	0.9958	0.0001	0.0001	0.0001	0.9997	0.9997	0.0001	0.0001	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0001	0.0003	0.0003	0.9984	0.001	0.9957	0.0006	0.0006	0.003																																																																																																																																				
motif1935	HNRNPA1L2	7	0.0014	0.0007	0.0021	0.9958	0.0001	0.0001	0.0001	0.9997	0.9997	0.0001	0.0001	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0001	0.0003	0.0003	0.9984	0.001	0.9957	0.0006	0.0006	0.003																																																																																																																																				
motif1936	HNRNPDL	7	0.9988	0	0.0012	0	0.0006	0.9976	0.0006	0.0012	0	0.0006	0.0012	0.9982	0.9982	0.0006	0	0.0012	0.0006	0.0006	0.9982	0.0006	0.0018	0.997	0.0006	0.0006	0.9958	0.0018	0.0012	0.0012																																																																																																																																				
motif1937	HNRNPDL	9	0.2075	0.002	0.7905	0	0.0256	0.561	0.4134	0	0.609	0.3904	0	0.0007	0	0.6692	0.3016	0.0292	0	0.7728	0	0.2272	0.9993	0	0	0.0007	0.0007	0	0.9993	0	0.0126	0.6051	0.3823	0	0	0.9802	0	0.0198																																																																																																																												
motif1938	HNRNPDL	8	0.6529	0	0.3471	0	0.5242	0.4742	0	0.0016	0	0.9969	0	0.0031	0.7514	0	0	0.2486	0.9969	0.0016	0.0016	0	0	0	1	0	0	0.9984	0	0.0016	0.9984	0	0.0016	0																																																																																																																																
motif1939	HNRNPDL	9	0.0032	0.9709	0.0009	0.025	0.4528	0.182	0.0009	0.3642	0.455	0.3909	0.1361	0.018	0.7108	0.1825	0.1011	0.0056	0.0012	0.954	0.0443	0.0005	0.9987	0.0003	0.0002	0.0008	0.0111	0.0009	0.9873	0.0007	0.0732	0.8724	0.0538	0.0006	0.8372	0.125	0.0008	0.037																																																																																																																												
motif1940	HNRNPH2	7	0.0002	0.3473	0.6494	0.0032	0.0017	0.0085	0.9895	0.0002	0.0002	0.0002	0.9985	0.0011	0.0002	0.0015	0.9981	0.0002	0.0043	0.9934	0.0002	0.0021	0.0029	0.0024	0.3343	0.6604	0.003	0.0009	0.001	0.995																																																																																																																																				
motif1941	HNRNPH2	7	0.0024	0.0004	0.0071	0.9901	0.0001	0.0013	0.9985	0.0001	0.0001	0.0001	0.9996	0.0001	0.0024	0.0851	0.9124	0.0001	0.0572	0.0004	0.0001	0.9423	0.0005	0.0169	0.9825	0.0001	0.0545	0.0004	0.4239	0.5212																																																																																																																																				
